task_id,mission_id,source_mission_id,goal_level,mission_split,split_index,target_zone,furnace_condition,pipeline_condition,conduit_condition,archive_condition,basin_condition,template_id,gold_action_sequence
EFGHI,L2-0119,efghi_state_0295,2,train,41,furnace,bad_quality,low_resource,ideal,bad_quality,ideal,L2_FUR_BL,"R[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0107,efghi_state_0346,2,train,42,conduit,low_resource,ideal,low_resource,low_resource,ideal,L2_CON_LL,"C[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL]"
EFGHI,L2-0038,efghi_state_0448,2,train,43,basin,bad_quality,ideal,bad_quality,ideal,bad_quality,L2_BAS_BB,"R[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0080,efghi_state_0373,2,train,44,conduit,low_resource,ideal,bad_quality,bad_quality,ideal,L2_CON_BB,"R[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL]"
EFGHI,L2-0039,efghi_state_0449,2,train,45,basin,bad_quality,ideal,bad_quality,low_resource,bad_quality,L2_BAS_BB,"R[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0049,efghi_state_0435,2,train,46,basin,low_resource,ideal,ideal,bad_quality,bad_quality,L2_BAS_BL,"R[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0166,efghi_state_0318,2,train,47,pipeline,ideal,low_resource,bad_quality,ideal,bad_quality,L2_PIP_LB,"C[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0129,efghi_state_0287,2,train,48,furnace,low_resource,bad_quality,ideal,bad_quality,low_resource,L2_FUR_LB,"C[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0040,efghi_state_0444,2,train,49,basin,bad_quality,ideal,ideal,bad_quality,bad_quality,L2_BAS_BB,"R[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0081,efghi_state_0374,2,train,50,conduit,low_resource,low_resource,bad_quality,bad_quality,ideal,L2_CON_BB,"R[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL]"
EFGHI,L2-0112,efghi_state_0300,2,train,51,furnace,bad_quality,bad_quality,ideal,ideal,bad_quality,L2_FUR_BB,"R[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0116,efghi_state_0301,2,train,52,furnace,bad_quality,bad_quality,ideal,low_resource,ideal,L2_FUR_BB,"R[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0012,efghi_state_0404,2,train,53,archive,ideal,bad_quality,low_resource,bad_quality,low_resource,L2_ARC_BL,"R[C[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0098,efghi_state_0355,2,train,54,conduit,low_resource,ideal,low_resource,bad_quality,ideal,L2_CON_LB,"C[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL]"
EFGHI,L2-0117,efghi_state_0302,2,train,55,furnace,bad_quality,bad_quality,ideal,low_resource,low_resource,L2_FUR_BB,"R[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0132,efghi_state_0281,2,train,56,furnace,low_resource,bad_quality,ideal,ideal,low_resource,L2_FUR_LB,"C[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0045,efghi_state_0446,2,train,57,basin,bad_quality,ideal,low_resource,low_resource,bad_quality,L2_BAS_BB,"R[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0009,efghi_state_0410,2,train,58,archive,ideal,low_resource,low_resource,bad_quality,bad_quality,L2_ARC_BB,"R[R[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0131,efghi_state_0280,2,train,59,furnace,low_resource,bad_quality,ideal,ideal,ideal,L2_FUR_LB,"C[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0073,efghi_state_0378,2,train,60,conduit,bad_quality,bad_quality,bad_quality,bad_quality,ideal,L2_CON_BB,"R[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL]"
EFGHI,L2-0161,efghi_state_0328,2,train,61,pipeline,low_resource,bad_quality,low_resource,ideal,ideal,L2_PIP_BL,"R[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0083,efghi_state_0367,2,train,62,conduit,bad_quality,ideal,bad_quality,low_resource,ideal,L2_CON_BL,"R[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL]"
EFGHI,L2-0139,efghi_state_0273,2,train,63,furnace,low_resource,low_resource,ideal,ideal,bad_quality,L2_FUR_LL,"C[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0082,efghi_state_0369,2,train,64,conduit,bad_quality,bad_quality,bad_quality,low_resource,ideal,L2_CON_BL,"R[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL]"
EFGHI,L2-0006,efghi_state_0407,2,train,65,archive,ideal,ideal,low_resource,bad_quality,bad_quality,L2_ARC_BB,"R[R[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0142,efghi_state_0276,2,train,66,furnace,low_resource,low_resource,ideal,low_resource,bad_quality,L2_FUR_LL,"C[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0075,efghi_state_0377,2,train,67,conduit,bad_quality,low_resource,bad_quality,bad_quality,ideal,L2_CON_BB,"R[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL]"
EFGHI,L2-0122,efghi_state_0289,2,train,68,furnace,bad_quality,low_resource,ideal,ideal,ideal,L2_FUR_BL,"R[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0160,efghi_state_0330,2,train,69,pipeline,low_resource,bad_quality,low_resource,ideal,bad_quality,L2_PIP_BL,"R[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0001,efghi_state_0414,2,train,70,archive,ideal,bad_quality,bad_quality,bad_quality,bad_quality,L2_ARC_BB,"R[R[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0095,efghi_state_0352,2,train,71,conduit,ideal,ideal,low_resource,bad_quality,ideal,L2_CON_LB,"C[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL]"
EFGHI,L2-0058,efghi_state_0426,2,train,72,basin,bad_quality,ideal,ideal,bad_quality,low_resource,L2_BAS_LB,"C[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0093,efghi_state_0359,2,train,73,conduit,bad_quality,low_resource,low_resource,bad_quality,ideal,L2_CON_LB,"C[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL]"
EFGHI,L2-0044,efghi_state_0445,2,train,74,basin,bad_quality,ideal,low_resource,ideal,bad_quality,L2_BAS_BB,"R[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0165,efghi_state_0323,2,train,75,pipeline,bad_quality,low_resource,bad_quality,ideal,low_resource,L2_PIP_LB,"C[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0097,efghi_state_0357,2,train,76,conduit,low_resource,bad_quality,low_resource,bad_quality,ideal,L2_CON_LB,"C[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL]"
EFGHI,L2-0145,efghi_state_0342,2,train,77,pipeline,bad_quality,bad_quality,bad_quality,ideal,bad_quality,L2_PIP_BB,"R[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0025,efghi_state_0393,2,train,78,archive,ideal,low_resource,bad_quality,low_resource,bad_quality,L2_ARC_LB,"C[R[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0134,efghi_state_0283,2,train,79,furnace,low_resource,bad_quality,ideal,low_resource,ideal,L2_FUR_LB,"C[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0153,efghi_state_0338,2,train,80,pipeline,low_resource,bad_quality,bad_quality,ideal,low_resource,L2_PIP_BB,"R[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0074,efghi_state_0376,2,train,81,conduit,bad_quality,ideal,bad_quality,bad_quality,ideal,L2_CON_BB,"R[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL]"
EFGHI,L2-0089,efghi_state_0364,2,train,82,conduit,low_resource,ideal,bad_quality,low_resource,ideal,L2_CON_BL,"R[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL]"
EFGHI,L2-0088,efghi_state_0366,2,train,83,conduit,low_resource,bad_quality,bad_quality,low_resource,ideal,L2_CON_BL,"R[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL]"
EFGHI,L2-0066,efghi_state_0422,2,train,84,basin,low_resource,ideal,bad_quality,low_resource,low_resource,L2_BAS_LL,"C[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0077,efghi_state_0370,2,train,85,conduit,ideal,ideal,bad_quality,bad_quality,ideal,L2_CON_BB,"R[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL]"
EFGHI,L2-0170,efghi_state_0319,2,train,86,pipeline,low_resource,low_resource,bad_quality,ideal,ideal,L2_PIP_LB,"C[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0043,efghi_state_0447,2,train,87,basin,bad_quality,ideal,low_resource,bad_quality,bad_quality,L2_BAS_BB,"R[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0115,efghi_state_0303,2,train,88,furnace,bad_quality,bad_quality,ideal,low_resource,bad_quality,L2_FUR_BB,"R[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0047,efghi_state_0439,2,train,89,basin,low_resource,ideal,bad_quality,ideal,bad_quality,L2_BAS_BL,"R[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0059,efghi_state_0424,2,train,90,basin,bad_quality,ideal,ideal,ideal,low_resource,L2_BAS_LB,"C[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0149,efghi_state_0334,2,train,91,pipeline,ideal,bad_quality,bad_quality,ideal,ideal,L2_PIP_BB,"R[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0068,efghi_state_0415,2,train,92,basin,low_resource,ideal,ideal,ideal,low_resource,L2_BAS_LL,"C[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0067,efghi_state_0417,2,train,93,basin,low_resource,ideal,ideal,bad_quality,low_resource,L2_BAS_LL,"C[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0026,efghi_state_0391,2,train,94,archive,ideal,low_resource,ideal,low_resource,bad_quality,L2_ARC_LB,"C[R[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0071,efghi_state_0418,2,train,95,basin,low_resource,ideal,low_resource,ideal,low_resource,L2_BAS_LL,"C[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0023,efghi_state_0388,2,train,96,archive,ideal,ideal,ideal,low_resource,bad_quality,L2_ARC_LB,"C[R[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0113,efghi_state_0298,2,train,97,furnace,bad_quality,bad_quality,ideal,ideal,ideal,L2_FUR_BB,"R[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0029,efghi_state_0385,2,train,98,archive,ideal,bad_quality,ideal,low_resource,low_resource,L2_ARC_LL,"C[C[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0171,efghi_state_0320,2,train,99,pipeline,low_resource,low_resource,bad_quality,ideal,low_resource,L2_PIP_LB,"C[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0014,efghi_state_0397,2,train,100,archive,ideal,ideal,ideal,bad_quality,low_resource,L2_ARC_BL,"R[C[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0070,efghi_state_0420,2,train,101,basin,low_resource,ideal,low_resource,bad_quality,low_resource,L2_BAS_LL,"C[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0124,efghi_state_0294,2,train,102,furnace,bad_quality,low_resource,ideal,low_resource,bad_quality,L2_FUR_BL,"R[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0114,efghi_state_0299,2,train,103,furnace,bad_quality,bad_quality,ideal,ideal,low_resource,L2_FUR_BB,"R[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0015,efghi_state_0398,2,train,104,archive,ideal,ideal,low_resource,bad_quality,low_resource,L2_ARC_BL,"R[C[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0130,efghi_state_0282,2,train,105,furnace,low_resource,bad_quality,ideal,ideal,bad_quality,L2_FUR_LB,"C[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0086,efghi_state_0361,2,train,106,conduit,ideal,ideal,bad_quality,low_resource,ideal,L2_CON_BL,"R[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL]"
EFGHI,L2-0063,efghi_state_0428,2,train,107,basin,bad_quality,ideal,low_resource,low_resource,low_resource,L2_BAS_LB,"C[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0090,efghi_state_0365,2,train,108,conduit,low_resource,low_resource,bad_quality,low_resource,ideal,L2_CON_BL,"R[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL]"
EFGHI,L2-0057,efghi_state_0431,2,train,109,basin,bad_quality,ideal,bad_quality,low_resource,low_resource,L2_BAS_LB,"C[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0169,efghi_state_0321,2,train,110,pipeline,low_resource,low_resource,bad_quality,ideal,bad_quality,L2_PIP_LB,"C[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0061,efghi_state_0429,2,train,111,basin,bad_quality,ideal,low_resource,bad_quality,low_resource,L2_BAS_LB,"C[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0046,efghi_state_0441,2,train,112,basin,low_resource,ideal,bad_quality,bad_quality,bad_quality,L2_BAS_BL,"R[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0084,efghi_state_0368,2,train,113,conduit,bad_quality,low_resource,bad_quality,low_resource,ideal,L2_CON_BL,"R[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL]"
EFGHI,L2-0128,efghi_state_0286,2,train,114,furnace,low_resource,bad_quality,ideal,bad_quality,ideal,L2_FUR_LB,"C[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0033,efghi_state_0380,2,train,115,archive,ideal,ideal,low_resource,low_resource,low_resource,L2_ARC_LL,"C[C[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0008,efghi_state_0409,2,train,116,archive,ideal,low_resource,ideal,bad_quality,bad_quality,L2_ARC_BB,"R[R[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0148,efghi_state_0336,2,train,117,pipeline,ideal,bad_quality,bad_quality,ideal,bad_quality,L2_PIP_BB,"R[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0069,efghi_state_0416,2,train,118,basin,low_resource,ideal,ideal,low_resource,low_resource,L2_BAS_LL,"C[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0175,efghi_state_0309,2,train,119,pipeline,ideal,low_resource,low_resource,ideal,bad_quality,L2_PIP_LL,"C[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0176,efghi_state_0307,2,train,120,pipeline,ideal,low_resource,low_resource,ideal,ideal,L2_PIP_LL,"C[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0027,efghi_state_0392,2,train,121,archive,ideal,low_resource,low_resource,low_resource,bad_quality,L2_ARC_LB,"C[R[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0179,efghi_state_0310,2,train,122,pipeline,low_resource,low_resource,low_resource,ideal,ideal,L2_PIP_LL,"C[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0010,efghi_state_0405,2,train,123,archive,ideal,bad_quality,bad_quality,bad_quality,low_resource,L2_ARC_BL,"R[C[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0031,efghi_state_0381,2,train,124,archive,ideal,ideal,bad_quality,low_resource,low_resource,L2_ARC_LL,"C[C[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0002,efghi_state_0412,2,train,125,archive,ideal,bad_quality,ideal,bad_quality,bad_quality,L2_ARC_BB,"R[R[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0164,efghi_state_0322,2,train,126,pipeline,bad_quality,low_resource,bad_quality,ideal,ideal,L2_PIP_LB,"C[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0054,efghi_state_0437,2,test,1,basin,low_resource,ideal,low_resource,low_resource,bad_quality,L2_BAS_BL,"R[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0123,efghi_state_0290,2,test,2,furnace,bad_quality,low_resource,ideal,ideal,low_resource,L2_FUR_BL,"R[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0076,efghi_state_0372,2,test,3,conduit,ideal,bad_quality,bad_quality,bad_quality,ideal,L2_CON_BB,"R[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL]"
EFGHI,L2-0020,efghi_state_0394,2,test,4,archive,ideal,bad_quality,ideal,low_resource,bad_quality,L2_ARC_LB,"C[R[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0110,efghi_state_0304,2,test,5,furnace,bad_quality,bad_quality,ideal,bad_quality,ideal,L2_FUR_BB,"R[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0099,efghi_state_0356,2,test,6,conduit,low_resource,low_resource,low_resource,bad_quality,ideal,L2_CON_LB,"C[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL]"
EFGHI,L2-0104,efghi_state_0343,2,test,7,conduit,ideal,ideal,low_resource,low_resource,ideal,L2_CON_LL,"C[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL]"
EFGHI,L2-0021,efghi_state_0395,2,test,8,archive,ideal,bad_quality,low_resource,low_resource,bad_quality,L2_ARC_LB,"C[R[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0127,efghi_state_0288,2,test,9,furnace,low_resource,bad_quality,ideal,bad_quality,bad_quality,L2_FUR_LB,"C[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0036,efghi_state_0383,2,test,10,archive,ideal,low_resource,low_resource,low_resource,low_resource,L2_ARC_LL,"C[C[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0146,efghi_state_0340,2,test,11,pipeline,bad_quality,bad_quality,bad_quality,ideal,ideal,L2_PIP_BB,"R[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0140,efghi_state_0271,2,test,12,furnace,low_resource,low_resource,ideal,ideal,ideal,L2_FUR_LL,"C[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0065,efghi_state_0421,2,test,13,basin,low_resource,ideal,bad_quality,ideal,low_resource,L2_BAS_LL,"C[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0177,efghi_state_0308,2,test,14,pipeline,ideal,low_resource,low_resource,ideal,low_resource,L2_PIP_LL,"C[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0051,efghi_state_0434,2,test,15,basin,low_resource,ideal,ideal,low_resource,bad_quality,L2_BAS_BL,"R[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0152,efghi_state_0337,2,test,16,pipeline,low_resource,bad_quality,bad_quality,ideal,ideal,L2_PIP_BB,"R[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0135,efghi_state_0284,2,test,17,furnace,low_resource,bad_quality,ideal,low_resource,low_resource,L2_FUR_LB,"C[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0042,efghi_state_0443,2,test,18,basin,bad_quality,ideal,ideal,low_resource,bad_quality,L2_BAS_BB,"R[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0126,efghi_state_0293,2,test,19,furnace,bad_quality,low_resource,ideal,low_resource,low_resource,L2_FUR_BL,"R[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0138,efghi_state_0278,2,test,20,furnace,low_resource,low_resource,ideal,bad_quality,low_resource,L2_FUR_LL,"C[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0102,efghi_state_0350,2,test,21,conduit,bad_quality,low_resource,low_resource,low_resource,ideal,L2_CON_LL,"C[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL]"
EFGHI,L2-0111,efghi_state_0305,2,test,22,furnace,bad_quality,bad_quality,ideal,bad_quality,low_resource,L2_FUR_BB,"R[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0011,efghi_state_0403,2,test,23,archive,ideal,bad_quality,ideal,bad_quality,low_resource,L2_ARC_BL,"R[C[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0173,efghi_state_0313,2,test,24,pipeline,bad_quality,low_resource,low_resource,ideal,ideal,L2_PIP_LL,"C[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0032,efghi_state_0379,2,test,25,archive,ideal,ideal,ideal,low_resource,low_resource,L2_ARC_LL,"C[C[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0016,efghi_state_0402,2,test,26,archive,ideal,low_resource,bad_quality,bad_quality,low_resource,L2_ARC_BL,"R[C[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0060,efghi_state_0425,2,test,27,basin,bad_quality,ideal,ideal,low_resource,low_resource,L2_BAS_LB,"C[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0137,efghi_state_0277,2,test,28,furnace,low_resource,low_resource,ideal,bad_quality,ideal,L2_FUR_LL,"C[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0120,efghi_state_0296,2,test,29,furnace,bad_quality,low_resource,ideal,bad_quality,low_resource,L2_FUR_BL,"R[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0109,efghi_state_0306,2,test,30,furnace,bad_quality,bad_quality,ideal,bad_quality,bad_quality,L2_FUR_BB,"R[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0028,efghi_state_0387,2,test,31,archive,ideal,bad_quality,bad_quality,low_resource,low_resource,L2_ARC_LL,"C[C[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0156,efghi_state_0332,2,test,32,pipeline,bad_quality,bad_quality,low_resource,ideal,low_resource,L2_PIP_BL,"R[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0144,efghi_state_0275,2,test,33,furnace,low_resource,low_resource,ideal,low_resource,low_resource,L2_FUR_LL,"C[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0005,efghi_state_0406,2,test,34,archive,ideal,ideal,ideal,bad_quality,bad_quality,L2_ARC_BB,"R[R[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0157,efghi_state_0327,2,test,35,pipeline,ideal,bad_quality,low_resource,ideal,bad_quality,L2_PIP_BL,"R[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0150,efghi_state_0335,2,test,36,pipeline,ideal,bad_quality,bad_quality,ideal,low_resource,L2_PIP_BB,"R[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0172,efghi_state_0315,2,test,37,pipeline,bad_quality,low_resource,low_resource,ideal,bad_quality,L2_PIP_LL,"C[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0147,efghi_state_0341,2,test,38,pipeline,bad_quality,bad_quality,bad_quality,ideal,low_resource,L2_PIP_BB,"R[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0151,efghi_state_0339,2,test,39,pipeline,low_resource,bad_quality,bad_quality,ideal,bad_quality,L2_PIP_BB,"R[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0052,efghi_state_0438,2,test,40,basin,low_resource,ideal,low_resource,bad_quality,bad_quality,L2_BAS_BL,"R[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0180,efghi_state_0311,2,test,41,pipeline,low_resource,low_resource,low_resource,ideal,low_resource,L2_PIP_LL,"C[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0019,efghi_state_0396,2,test,42,archive,ideal,bad_quality,bad_quality,low_resource,bad_quality,L2_ARC_LB,"C[R[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0048,efghi_state_0440,2,test,43,basin,low_resource,ideal,bad_quality,low_resource,bad_quality,L2_BAS_BL,"R[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0072,efghi_state_0419,2,test,44,basin,low_resource,ideal,low_resource,low_resource,low_resource,L2_BAS_LL,"C[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0085,efghi_state_0363,2,test,45,conduit,ideal,bad_quality,bad_quality,low_resource,ideal,L2_CON_BL,"R[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL]"
EFGHI,L2-0096,efghi_state_0353,2,test,46,conduit,ideal,low_resource,low_resource,bad_quality,ideal,L2_CON_LB,"C[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL]"
EFGHI,L2-0168,efghi_state_0317,2,test,47,pipeline,ideal,low_resource,bad_quality,ideal,low_resource,L2_PIP_LB,"C[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
